	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_6222_1	0,9	0,5	0,3	0,0	5,0	1,0	0,10	0,178	1,270	0,0	0,1	0,1	0,2	0,3	0,4	0,0	0,1	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,1	0,4	0,0	0,0	0,0	1,0	1,2	2,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,1	0,0	0,0	0,1	0,1	0,0	0,1	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6224_1	0,156	0,47	1,17	0,26	0,6	0,1	1,40	1,172	0,198	0,1	0,0	0,0	0,8	0,1	0,2	0,2	0,4	0,2	0,1	0,0	0,0	0,1	0,0	0,1	0,6	0,1	0,2	0,0	0,0	0,0	0,5	0,0	0,0	0,8	0,0	0,0	0,1	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,4	0,1	0,1	0,0	0,0	0,0	0,5	0,0	0,1	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,1	0,0	0,0	0,5	0,1	0,0	0,2	0,0	0,2	0,1	0,0	0,1	0,19	0,0	0,2	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6265_1	11,0	3,0	1,0	17,0	1,0	0,0	10,0	10,0	10,0	12,0	0,0	0,0	17,0	0,0	0,0	8,0	0,0	1,0	0,0	0,0	0,0	3,0	0,0	0,0	8,0	0,0	0,0	1,0	0,0	0,0	17,0	0,0	0,0	3,9	0,0	0,0	3,0	0,0	0,0	5,8	0,0	0,0	3,0	0,0	0,0	8,0	3,0	0,0	0,0	0,0	0,0	23,0	0,0	0,0	1,0	0,0	0,0	4,9	0,0	0,1	1,0	0,0	0,0	3,1	0,0	0,0	6,0	0,0	0,0	17,0	0,0	0,0	6,9	0,0	0,0	2,0	0,0	0,0	12,55	0,0	0,0	4,0	0,0	0,0	7,0	0,0	0,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
Tpa_6270_1	1,0	1,1	2,3	1,0	1,0	1,0	3,0	83,0	180,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,1	0,0	0,0	0,0	0,1	1,1	2,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6321_1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	3,0	17,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6352_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6355_1	0,4	0,0	0,3	0,0	0,3	0,0	0,3	0,72	0,110	0,0	0,0	0,1	0,3	0,1	0,2	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,2	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6384_1	0,0	0,0	0,0	0,1	0,2	0,1	0,0	0,7	0,4	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6385_1	7,0	1,0	3,0	2,0	0,0	1,0	3,0	67,1	113,0	0,0	0,0	0,0	2,0	0,0	2,0	1,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6388_1	0,5	0,4	0,1	0,2	0,1	0,1	0,6	0,53	0,70	0,1	0,0	0,2	0,1	0,1	0,4	0,2	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,3	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6391_1	54,0	9,0	7,0	3,3	0,0	0,1	55,0	278,0	479,0	1,0	0,0	1,0	1,1	0,0	1,0	0,0	5,0	3,1	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	1,0	4,0	0,0	1,0	0,0	1,0	1,0	1,0	0,0	0,0	2,6	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6411_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6422_1	8,0	0,0	0,0	16,0	1,0	0,0	44,0	50,0	89,0	9,0	0,0	0,0	33,0	1,0	1,0	232,0	3,0	13,0	1,0	0,0	1,0	1,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	44,0	0,0	1,0	219,0	0,0	3,0	0,0	0,0	0,0	6,0	0,0	0,0	13,0	0,0	1,0	13,0	0,0	3,0	0,0	1,0	0,0	33,0	2,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	3,0	0,0	0,0	46,0	0,0	1,0	10,0	0,0	0,0	5,0	0,0	0,0	2,0	0,0	0,0	117,0	0,0	2,0	8,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6442_1	133,64	179,100	72,30	0,23	0,33	0,5	0,74	0,995	0,1021	0,0	0,0	0,2	0,0	0,0	0,4	0,31	0,53	0,54	0,0	1,0	0,0	0,0	0,0	0,1	0,1	0,0	0,2	0,0	0,0	0,0	0,2	0,1	0,1	0,1	0,1	0,8	0,0	0,0	0,0	0,1	0,0	0,2	0,0	1,1	0,0	2,1	6,13	2,6	0,0	0,0	0,0	0,2	0,1	0,2	0,0	0,0	0,0	0,1	0,1	0,1	0,0	0,0	0,0	0,1	0,0	0,2	0,2	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,1	0,2	0,0	0,1	0,4	0,0	0,7	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6449_1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,7	0,13	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6451_1	0,1	0,0	0,0	0,1	0,0	0,0	0,1	0,5	0,13	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,2	0,1	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,3	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	6,9	0,0	0,0	0,2	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6453_1	1,0	1,0	1,0	1,0	1,0	0,0	19,0	126,0	201,0	1,0	0,0	0,0	0,0	0,0	1,0	4,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	1,0	1,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	2,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6487_1	37,0	10,0	5,0	38,0	4,0	0,0	65,0	94,0	104,0	3,0	0,0	6,0	20,0	3,0	2,0	16,0	3,0	5,0	0,0	0,0	0,0	1,1	0,0	0,0	5,0	1,0	1,0	0,0	0,0	0,0	8,0	0,0	1,0	10,0	0,0	0,0	2,0	0,0	0,0	8,0	0,0	2,0	7,0	0,0	0,0	15,0	3,0	0,0	1,0	0,0	0,0	23,0	1,0	5,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	1,0	2,0	0,0	0,0	2,5	0,0	1,0	9,0	0,0	0,0	3,0	0,0	1,0	50,0	1,0	2,0	5,0	0,0	0,0	3,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6493_1	0,0	0,0	0,0	3,0	0,0	0,0	6,0	22,0	47,0	1,0	0,0	0,0	6,0	0,0	1,0	4,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	5,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	6,0	1,0	1,0	3,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6511_1	0,1104	0,93	0,24	1,2092	0,39	0,5	1034,1045	1719,1699	3482,3570	0,361	0,3	0,3	2,1306	0,10	0,43	4,2250	0,33	0,206	0,76	0,1	0,0	0,28	0,0	0,2	7,1585	0,0	0,10	6,231	0,2	0,1	0,1018	0,3	0,10	2,2467	0,5	0,48	0,248	0,0	0,1	3,1093	0,3	0,20	0,821	0,5	0,15	1,1456	0,19	0,61	0,80	0,2	0,1	1,1295	0,10	2,53	0,379	0,1	0,4	830,1076	2,2	5,9	0,244	0,1	0,4	0,689	0,2	0,8	0,953	0,0	0,13	0,1158	0,2	0,15	0,281	0,1	0,6	2,478	0,0	0,4	3,4676	0,6	13,44	354,476	0,0	1,0	0,1126	0,2	0,3	0,363	0,1	0,3	10,17	0,1	0,0	0,2	0,1	0,3
Tpa_6543_1	2,0	1,0	2,0	1,0	1,0	0,0	2,0	55,0	126,1	0,0	0,0	0,0	0,0	0,0	2,0	1,0	1,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,1	2,0	0,0	3,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	3,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6562_1	2,0	20,0	14,0	0,0	1,0	1,0	0,0	173,0	206,0	0,0	0,0	0,0	0,0	3,0	0,0	1,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6565_1	0,379	0,21	0,16	1,590	0,10	0,6	1,549	0,544	0,609	0,17	0,0	0,0	1,328	0,1	0,6	1,534	0,17	0,78	0,5	0,0	0,1	0,12	0,0	0,0	1,307	0,0	0,0	0,170	0,0	0,0	0,372	0,0	0,2	346,351	1,2	13,15	0,64	0,0	0,0	0,342	0,0	0,4	1,221	0,0	0,2	0,352	0,5	0,16	0,4	0,0	0,0	1,341	0,0	0,7	0,77	0,1	0,0	0,514	0,0	0,0	2,95	0,0	0,0	0,194	0,0	0,1	0,294	0,0	0,3	0,303	0,0	0,0	0,46	0,0	0,1	0,86	0,0	0,0	2,1320	0,0	0,2	0,157	0,0	0,2	0,173	0,0	1,0	1,28	0,1	0,0	0,1	0,0	0,0	0,2	0,1	0,0
Tpa_6586_1	0,1	0,1	0,1	0,0	0,0	0,0	0,3	0,71	0,145	0,0	0,0	0,1	0,2	0,0	0,0	0,2	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6591_1	0,10	0,5	0,6	0,1	1,2	0,1	0,3	0,157	0,142	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	1,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6604_1	0,1	0,0	0,1	0,0	0,1	0,3	0,0	0,16	0,24	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6611_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	3,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6630_1	11,15	5,2	2,7	11,0	7,0	1,0	46,0	141,0	257,0	1,3	0,0	1,2	6,0	1,0	1,0	17,15	0,1	10,10	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	6,7	0,0	1,0	1,0	0,0	0,0	3,3	1,0	0,3	3,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	1,6	0,2	1,2	0,0	0,0	0,1	2,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	3,0	0,0	0,0	2,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	13,18	0,0	3,1	1,0	0,0	0,0	3,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6654_1	0,0	0,0	1,0	9,0	1,0	0,0	6,0	8,0	14,0	14,0	0,0	1,0	27,0	1,0	1,0	0,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	4,0	1,0	0,0	0,0	0,0	0,0	11,0	0,0	1,0	3,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	1,2	0,0	0,0	6,0	0,0	2,0	0,0	0,0	0,0	21,0	0,0	1,0	0,0	0,0	0,0	7,0	0,0	0,0	2,0	0,0	0,0	6,0	0,0	0,0	2,0	0,0	0,0	14,0	0,0	1,0	3,0	1,0	0,0	1,0	0,0	0,0	61,0	0,0	2,0	0,0	0,0	0,0	9,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6683_1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	31,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6687_1	0,0	0,0	0,0	1,0	0,0	1,0	3,0	39,0	69,0	1,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
