	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_6384_1	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,8	0,0	0,2	0,1	0,1	0,1	0,2	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,5	0,0	0,1	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6385_1	6,0	0,0	0,0	2,0	0,0	1,0	3,0	37,0	5,0	2,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6388_1	0,3	0,2	0,1	0,0	0,1	0,0	0,7	0,56	0,5	0,2	0,0	0,0	0,8	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6391_1	30,0	6,0	7,0	1,0	0,0	1,2	23,0	306,1	27,0	1,0	0,0	0,0	1,1	0,2	0,1	2,2	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	1,0	0,0	0,0	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,1	1,0	0,2	0,0	0,0	0,0	5,0	0,0	1,0	1,0	0,0	1,0	5,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6411_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6422_1	161,0	48,0	51,0	34,0	9,0	9,0	84,0	572,4	52,0	68,0	7,0	9,1	154,0	126,0	19,0	305,0	78,0	52,0	0,0	0,0	0,0	0,0	1,0	1,0	17,0	12,0	4,0	3,0	1,0	0,0	92,0	17,0	90,0	131,0	38,0	130,0	7,0	0,0	0,0	7,0	2,0	5,0	38,0	12,0	10,0	30,0	19,0	3,0	1,0	0,0	1,0	126,0	7,0	28,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	26,1	4,0	22,0	95,0	6,0	9,0	21,1	0,0	1,0	3,0	0,0	1,0	3,0	1,0	0,0	33,0	14,0	69,0	0,0	1,0	14,0	0,0	2,0	15,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0
Tpa_6442_1	55,40	11,7	15,7	0,5	0,1	0,4	0,16	0,257	0,35	0,0	0,0	0,1	0,4	0,3	0,0	0,12	0,3	0,10	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	2,2	0,1	0,0	4,3	3,2	1,0	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6449_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6451_1	0,5	0,4	0,5	0,30	0,2	0,9	0,2	0,52	0,3	0,63	0,11	0,2	0,28	0,20	0,6	0,5	0,1	0,3	0,0	0,0	0,1	0,0	2,1	0,0	0,8	0,4	0,5	0,2	0,1	0,2	0,12	0,1	0,4	0,3	0,0	0,2	0,0	0,1	0,1	0,3	0,1	0,4	0,14	0,3	0,6	0,6	0,3	0,3	0,2	0,1	0,1	0,65	0,2	0,13	0,2	0,0	0,0	0,21	0,2	0,11	0,1	0,0	0,1	0,15	0,0	0,4	0,10	0,1	0,0	0,8	0,0	0,1	0,3	0,0	0,0	0,1	0,0	0,1	5,1	4,1	2,4	0,0	0,1	0,2	0,0	0,6	0,1	0,0	0,1	0,4	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6453_1	6,0	1,0	3,0	0,0	1,0	1,0	13,0	117,0	6,0	2,0	0,0	0,0	2,0	0,0	2,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	3,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6487_1	46,0	10,0	13,0	10,0	5,0	5,0	20,0	377,0	28,0	9,0	3,0	5,0	30,0	10,0	13,0	8,0	6,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	5,0	1,0	0,0	0,0	13,0	0,0	4,0	4,0	3,0	3,0	4,0	0,0	0,0	3,0	10,0	3,0	8,0	3,0	1,0	13,0	11,0	3,0	0,0	0,0	0,0	22,0	3,0	12,0	1,0	0,0	1,0	6,0	0,0	4,0	0,0	1,0	0,0	1,0	0,0	4,0	6,0	2,0	3,0	5,15	0,0	0,0	7,0	0,0	2,0	0,0	0,0	1,0	9,0	5,0	17,0	1,0	0,0	2,0	0,0	1,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6493_1	22,0	10,0	10,0	5,0	7,0	1,0	11,0	133,0	10,0	12,0	2,0	2,0	45,0	18,0	1,0	5,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	2,0	0,0	1,0	0,0	10,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	2,0	3,0	2,0	2,0	1,0	9,0	0,0	2,0	1,0	0,0	0,0	33,0	0,0	12,0	1,0	0,0	0,0	13,0	1,0	5,0	0,0	0,0	0,0	3,0	0,0	1,0	6,0	1,0	0,0	9,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	0,0	4,0	3,0	6,0	1,0	0,0	3,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6511_1	2,2194	2,804	2,718	0,535	0,152	0,218	429,391	2288,1959	404,401	7,879	0,213	3,241	2,1679	4,1585	0,408	3,1653	0,406	0,323	0,7	0,43	0,92	0,13	0,62	0,3	0,635	0,252	0,370	0,425	0,152	0,98	2,918	1,227	0,583	1,1018	0,265	2,884	0,600	0,133	0,114	0,439	0,141	0,424	0,468	0,228	0,401	2,1053	1,681	0,201	0,120	0,27	0,32	1,1141	0,98	1,319	0,253	0,31	0,72	583,471	53,72	423,386	0,113	0,62	0,38	1,517	0,15	0,495	2,890	1,132	1,104	1,1191	1,0	0,6	0,208	0,74	1,90	0,45	0,119	0,205	1,250	0,291	1,1078	10,22	14,21	78,147	0,1	0,133	0,295	0,12	0,31	1,308	0,0	9,11	11,23	0,6	0,3	1,1
Tpa_6543_1	27,0	3,0	8,0	6,0	1,0	2,0	67,0	304,0	36,0	4,0	0,0	0,0	14,0	8,0	2,0	12,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	1,0	0,0	0,1	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,1	2,0	4,0	0,0	2,0	0,0	0,0	0,0	2,0	0,0	3,0	0,0	0,1	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	3,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6562_1	4,0	0,0	1,0	1,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6565_1	2,553	0,197	1,214	0,168	0,57	0,77	0,244	1,1600	1,203	0,110	0,30	0,38	0,404	0,424	0,156	1,394	0,114	0,133	0,7	0,8	0,13	1,12	0,33	0,1	0,211	0,132	1,185	0,235	0,153	0,111	0,314	0,94	0,215	157,139	81,52	177,152	0,309	0,80	0,61	0,153	0,62	0,174	0,160	0,100	0,187	0,308	0,207	0,74	0,32	0,9	0,23	0,372	0,30	0,151	0,149	0,24	0,121	0,386	0,50	0,376	1,101	0,53	0,39	0,213	0,12	0,220	0,341	0,71	0,67	0,390	0,0	0,3	0,127	0,48	0,96	0,44	0,36	0,80	0,127	0,105	0,399	0,25	0,23	1,62	0,1	0,80	0,95	0,7	0,17	0,91	0,0	0,1	0,11	0,0	0,3	0,0
Tpa_6586_1	0,2	0,0	0,0	0,0	0,0	0,1	0,1	0,45	0,5	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6591_1	0,2	0,1	0,0	0,0	0,0	0,0	0,0	0,24	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6604_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6611_1	3,0	0,0	1,0	1,0	0,0	1,0	1,0	3,0	1,0	9,0	0,0	1,0	18,0	9,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	2,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	3,0	0,0	3,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6630_1	36,54	8,15	11,18	5,0	6,0	5,0	29,0	184,0	38,0	7,2	0,0	0,2	40,0	12,0	9,0	9,20	4,7	6,9	0,0	0,0	0,0	1,0	1,0	0,0	1,4	1,1	1,5	1,1	1,0	0,1	2,0	1,0	1,0	5,11	0,4	8,11	2,0	1,0	0,0	1,4	2,2	0,1	3,0	2,0	3,0	6,0	1,0	3,0	0,0	0,0	0,0	0,14	0,1	0,7	1,1	0,0	0,0	5,0	0,0	4,0	1,0	1,0	0,0	1,0	0,0	6,0	7,0	2,0	3,0	21,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	5,6	4,1	10,6	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	1,1	0,0	0,0	0,1	0,0	0,0	0,0
Tpa_6654_1	16,0	3,0	6,0	43,0	9,0	9,0	6,0	87,0	3,0	159,0	22,0	21,0	253,0	141,0	29,0	13,0	2,0	4,0	0,0	0,0	0,0	3,0	3,0	0,0	36,0	10,0	15,0	5,0	1,0	0,0	79,0	7,0	29,0	9,0	0,0	5,0	6,0	0,0	0,0	1,1	1,0	2,0	11,6	1,3	3,3	13,0	6,0	1,0	3,0	1,0	2,0	124,0	15,0	25,0	13,0	0,0	1,0	51,0	1,0	19,0	0,0	0,0	0,0	22,0	1,0	6,0	27,0	3,0	1,0	53,0	0,0	1,0	5,0	1,0	2,0	0,0	0,0	0,0	21,0	10,0	23,0	1,0	2,0	6,0	0,0	4,0	11,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6683_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6687_1	0,4	0,0	0,1	0,0	0,0	0,0	3,0	35,0	0,0	0,0	0,0	2,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,1	0,0	0,0	0,0	2,0	0,0	1,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6713_1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6733_1	10,0	6,0	2,0	3,0	4,0	4,0	3,0	163,0	6,0	2,0	0,0	0,0	7,0	0,0	6,0	3,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	1,0	1,0	2,0	2,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	1,0	5,0	1,0	2,2	2,1	2,4	1,0	4,0	0,0	0,0	0,0	0,0	4,0	3,0	5,0	1,0	1,0	0,0	0,1	0,0	2,1	0,0	0,0	0,0	1,0	1,0	1,0	1,0	0,0	0,0	4,0	0,0	0,0	0,1	0,0	0,0	0,0	1,0	0,0	3,0	1,0	9,0	0,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0
Tpa_6768_1	0,185	0,81	0,67	0,9	0,11	0,26	0,63	0,637	0,60	0,2	0,0	0,2	0,3	0,1	0,4	0,82	0,33	0,43	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,3	0,1	0,1	0,1	0,0	0,3	0,1	0,2	1,1	1,0	2,3	0,3	0,1	0,0	0,2	0,14	0,1	0,1	0,3	0,2	0,8	0,19	0,6	0,0	0,0	0,1	0,9	0,2	0,8	0,0	0,0	0,0	0,5	0,0	0,2	0,2	0,1	0,0	0,0	0,0	0,2	0,1	0,1	0,0	0,0	0,0	0,1	0,1	0,2	0,0	0,1	0,1	0,3	0,2	0,0	0,13	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6773_1	1,8	1,4	0,3	0,0	0,0	0,0	0,9	0,172	0,16	0,0	0,0	0,0	0,3	0,1	0,1	0,9	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,3	0,2	0,0	0,0	0,0	0,4	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,3	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6774_1	10,0	5,0	2,0	1,0	0,0	0,0	21,0	187,0	21,0	2,0	0,0	0,0	4,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6786_1	2,0	2,0	0,0	0,0	0,0	0,0	1,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6814_1	0,326	0,96	0,97	0,55	0,15	0,17	0,166	2,1170	0,177	0,53	0,14	0,12	1,155	0,123	0,18	0,133	0,42	0,12	0,0	0,0	0,0	0,0	0,1	0,0	14,14	2,4	10,9	0,5	0,1	0,0	0,30	0,10	0,20	13,7	2,1	13,17	0,2	0,0	1,0	0,14	0,21	0,10	0,21	0,7	0,14	0,76	0,43	0,16	0,0	0,0	0,0	0,139	0,4	0,18	0,5	0,1	0,3	0,48	0,7	0,19	0,1	0,0	0,2	0,23	0,0	0,8	0,27	0,4	0,6	0,74	0,0	0,1	0,4	0,1	0,0	2,3	0,1	0,0	0,16	0,16	1,61	0,1	0,2	0,6	0,0	0,1	0,8	0,0	0,0	0,8	0,0	0,0	1,0	0,0	0,0	0,0
